trial,score,validity_rate,delivery_fraction,avg_cost,n_runs,n_valid,elapsed_s,pruned,base_penalty_factor,omega2_over_omega1,p_origin_penalty_w,p_delivery_once_w,p_position_once_w,p_dest_inclusion_w,p_consecutiveness_w,p_capacity_w,reward_regular,reward_tp_depot,reward_depot_tp
55,437.30459631923287,1.0,1.0,437.30459631923287,10,10,11.249284267425537,False,1.1917889957352914,0.18577935581515204,3.4409455446170947,5.490616780143563,5.341715627869001,1.4723107808813307,1.1136085415392407,2.8708982699666787,0.7830647808779099,0.23191887841621586,1.479443962610867
56,421.7442580406133,1.0,1.0,421.7442580406133,10,10,11.37960934638977,False,2.27507678685325,0.10127616155196122,2.9538114526632158,5.954094426092221,5.837703517242905,2.2778191828802323,0.2901262569950973,0.6034671283166682,0.5779513148542694,1.6535828662038865,0.5690943418164056
57,475.99871147899273,1.0,1.0,475.99871147899273,10,10,3.8084921836853027,False,2.3317903369474973,0.07171448568587556,2.992357090382236,5.722364216834657,5.920829020852511,2.2757503790119853,0.2516955727665108,0.6311592450330703,0.6141462129044206,0.9784237239249584,0.4506712412411208
58,1000000000.0,0.0,0.0,0.0,10,0,3.840257167816162,False,1.8743626441992804,0.10561287953192586,3.133879971661364,5.393477595856745,5.774064102430675,2.412644001229514,3.004368554461965,1.3414693855157476,0.44155900997923114,1.5385677804453208,0.8925668028408476
59,441.82829865338124,1.0,1.0,441.82829865338124,10,10,11.092214584350586,False,2.891261434030207,0.2237713001227057,2.2576600468843275,4.210783361337562,6.259325214700688,1.6319131477517894,0.8160002408297786,1.6251500208925456,0.7063183540872322,1.4041708122688563,0.7027818930537323
60,761904761.9047619,0.0,0.23809523809523808,0.0,10,0,4.89898681640625,False,1.6755519431254606,0.10981271496825008,3.6098649851387896,6.057547592956452,6.4857191621693335,2.5772177987476237,0.41195269993329775,2.082536570163266,0.2907176024607141,1.8521439056227829,0.5861420014573538
61,495.3663505900512,1.0,1.0,495.3663505900512,10,10,3.090937376022339,False,1.4071007200894396,0.14515864507582182,2.8952769374176235,6.414071072211409,5.337092890490035,1.8853568223415775,0.1894512277965619,0.8078172101430835,0.9894927157937282,1.6112440361525169,0.3532509065876758
62,423.6261020094397,1.0,1.0,423.6261020094397,10,10,10.593290328979492,False,1.5232428249202725,0.0966207869265729,2.6721248188201874,6.949659826107449,4.859816973277278,1.1327842105795591,0.6056736790982783,0.5886184879408809,0.7931396762643917,1.75253521207409,1.3992014546549365
63,495.3663505900512,1.0,1.0,495.3663505900512,10,10,3.166778087615967,False,1.5780076761186648,0.09345639703927057,2.3843297178405876,7.082737946026772,4.85465176954064,1.2427716524525665,0.24565481688594956,0.5701950175672073,0.797360214842627,1.7373812831789148,1.4135654905807025
64,4762326.506162786,0.9,0.9952380952380953,421.7442580406133,10,9,11.601237297058105,False,1.9287323485356478,0.07122322479557051,3.9878704242438374,7.6275950970769575,4.609871297023171,1.1124198912855583,0.45974971732550696,2.393645385637345,0.5847440451340055,1.2090979712165728,1.2332586103703682
65,437.63377484054536,1.0,1.0,437.63377484054536,10,10,10.41932201385498,False,1.371748510059829,0.12485487141474057,1.7319315448378527,6.968752000307277,5.129778206275787,2.120787050266215,0.7094338746593245,1.3094114390702387,1.37970687057055,1.4472587106585069,0.16094784446359367
66,47619047.61904767,0.0,0.9523809523809523,0.0,10,0,4.934489965438843,False,1.511306071694107,0.05554110408251896,2.7212266298864383,5.015568336562101,3.520895134028558,1.5221481467178801,0.9452669496754036,0.5337883241818961,0.41589229677910733,1.7270207293313151,0.9442259310755332
67,428.88084739968144,1.0,1.0,428.88084739968144,10,10,9.205421447753906,False,2.2750758522260504,0.16082512320515904,2.4483119879156714,5.960825542723287,5.502624376885017,1.6976125990789348,0.10297636374359395,1.9293294955000024,1.550278592598636,2.072850243625315,0.7102428348481129
68,443.4969492151182,1.0,1.0,443.4969492151182,10,10,11.345344305038452,False,6.59609265541945,0.08935846660710715,0.5026117095855298,6.262403821417543,4.402203705973365,1.3679411199502243,0.5281800214826351,1.0022561157771868,0.8692426072487999,1.304864790909055,1.3615057029523765
69,1000000000.0,0.0,0.0,0.0,10,0,5.03999662399292,False,1.1202030729680328,0.18673639868605726,1.2390497590391705,7.767787490093013,5.831046706741265,2.026959517408805,0.22709055829342192,2.5924409154867933,0.17432578398930387,1.8612379223735058,0.9860711760818964
70,421.7442580406133,1.0,1.0,421.7442580406133,10,10,11.018425941467285,False,1.6769172735892528,0.294254087888107,1.926671391369456,7.46860480432774,4.867146699936285,3.0749537602874084,0.38041829693957663,1.6794698817938836,0.7494681843553548,1.5552966479717263,1.738718432621132
71,421.6640918605559,1.0,1.0,421.6640918605559,10,10,10.388062715530396,False,1.667286691105603,0.131409808404473,1.9610391131435534,7.389473989765499,4.938779161448052,3.1546265718678246,0.4218047677334076,1.7057755733358653,0.7147048232548678,1.5542887629774567,1.7086716624636693
72,422.01577996009337,1.0,1.0,422.01577996009337,10,10,10.366621494293213,False,1.9094406051151975,0.13351905684625914,1.955207895448706,7.393148215097128,5.1846957290729225,2.92273933217009,0.42263265468925204,1.7012641927493077,0.6921624690058136,1.4854556650123627,1.7603411759608334
73,4762329.629879143,0.9,0.9952380952380953,424.8679743974644,10,9,11.335663080215454,False,3.155651151960855,0.1335292873142501,1.8434931561418877,7.435562753054961,4.306962283183792,3.300557820287821,0.42078284174096403,2.00975966428411,0.6469684809693197,1.5489335503571386,1.776754673427222
74,47619047.61904767,0.0,0.9523809523809523,0.0,10,0,5.218283414840698,False,2.4526141719398034,0.11344695532557504,2.0052778265723914,7.729425849226107,5.647710722441442,3.217807225273474,0.5203370395437905,1.6805243729467034,0.5553416221548404,1.0908791226725076,1.7345671150058928
75,47619047.61904767,0.0,0.9523809523809523,0.0,10,0,3.3243091106414795,False,1.7101975291076614,0.2916626555193615,1.4862656234219613,7.472900206994254,4.641859447349908,3.078040119243652,0.23883251974589506,2.2232325802090616,0.7280745187791873,1.634687655578233,1.8477170803491878
76,142857142.8571429,0.0,0.8571428571428571,0.0,10,0,15.785858631134033,False,1.955962829194618,0.0809182001690166,1.7678051331694076,7.249505493474935,6.116477095162939,2.6887027607403686,0.7404638224643498,2.7867475998404867,0.35849203743689834,1.288721318290015,2.148987145325123
77,47619047.61904767,0.0,0.9523809523809523,0.0,10,0,4.112579345703125,False,2.1338568682750587,0.16075378971464385,1.9329637549557306,2.7361884264268728,4.033138866007652,2.987165460937378,0.16581178503784497,2.9873137057424315,0.6809595031649065,2.01403128488375,2.3216220911831438
78,426.28109183187627,1.0,1.0,426.28109183187627,10,10,10.859144687652588,False,1.3014051383704852,0.20489777576113438,1.530557730580658,6.591709580509722,5.423173755768021,3.4545599632704884,0.3730452933878238,2.406320409732567,1.2192407119029396,1.4610195505503865,2.105424157951796
79,1000000000.0,0.0,0.0,0.0,10,0,3.7861075401306152,False,1.707329276732955,0.1264813820363137,2.0664011613593565,7.072644643167093,5.066545341671487,3.096168577690335,3.8476220658271627,3.5383650903129586,0.861459149372113,2.885540636603632,1.661476777073896
80,1000000000.0,0.0,0.0,0.0,10,0,4.036540746688843,False,2.6481578111400594,0.2242260646657648,1.3329228407850378,4.769337141242615,6.421217123504629,2.634657310324986,2.2768315079806594,1.8048300718354218,0.526838481944996,1.917349934078961,2.066392297373674
81,421.6640918605558,1.0,1.0,421.6640918605558,10,10,10.237725973129272,False,1.3378175090217308,0.15338673010402742,2.1554389167526837,6.717895488972395,5.142190521153276,3.415452085882379,0.3720721958413712,1.2983149505566296,0.9984938647683634,0.17937423661749274,1.5738404501668257
82,429.1387758073789,1.0,1.0,429.1387758073789,10,10,10.899890184402466,False,1.1144007156476496,0.3688203736291625,2.1023786026128373,7.458916909347618,5.227954520001293,2.8097793808482114,0.4647218022440541,1.4345052037907864,1.1039842170317953,0.8389978126327204,1.5244200336095255
83,422.2873018795734,1.0,1.0,422.2873018795734,10,10,9.954437494277954,False,1.2798174418628467,0.10050205359780484,1.717310623469188,7.968040735284084,5.530632016520182,3.8598694722363023,0.31992499815375164,1.2247349216529353,0.930830540654613,0.5813282516820053,1.7434843511960942
84,427.8102001156449,1.0,1.0,427.8102001156449,10,10,11.04192042350769,False,1.5762698219270523,0.0816386846249218,1.7541627795695276,7.926909352207397,5.610003426656965,3.863702270152654,0.8447167432570766,1.2114618347654087,0.7535911831286486,0.21981412318899762,1.7196678512801689
85,439.5314078998352,1.0,1.0,439.5314078998352,10,10,10.821803331375122,False,1.804657738592326,0.11836927483612691,0.6749439312961062,7.644860570899234,4.6865868028492335,3.785662571663139,0.6854822797023248,1.0889934185342023,0.9427895161740151,0.5358941291203363,1.8544740822376105
86,422.5588237990535,1.0,1.0,422.5588237990535,10,10,11.244985580444336,False,2.049890164039302,0.15277629155128938,2.1791333697306157,7.291608437831944,5.457556917790951,3.442405499201873,0.2957896470076955,1.6162783541973484,0.8816893350131031,0.681848767146285,1.546839358564765
87,47619047.61904767,0.0,0.9523809523809523,0.0,10,0,4.869048118591309,False,1.3095124396248472,0.10106698194332443,1.5755352383144563,7.972286244988782,4.976127075915417,3.3490959233779787,0.563002765708299,1.3488433443733285,0.4512154872025441,2.203274026828363,1.9219607911561085
