trial,score,validity_rate,delivery_fraction,avg_cost,n_runs,n_valid,elapsed_s,pruned,base_penalty_factor,omega2_over_omega1,p_origin_penalty_w,p_delivery_once_w,p_position_once_w,p_dest_inclusion_w,p_consecutiveness_w,p_capacity_w,reward_regular,reward_tp_depot,reward_depot_tp
0,584.1181304150259,1.0,1.0,584.1181304150259,10,10,5.450161933898926,False,3.6621746474194996,0.8627358286640178,3.061978796339918,5.190609389379256,2.0921304830970557,0.7083786293111903,0.3265260874559779,6.996321093312014,1.8033450352296265,2.1242177333881367,0.06175348288740734
1,1000000000.0,0.0,0.0,0.0,10,0,0.8335041999816895,False,28.831005765547808,0.6053448468001081,1.2431868873739664,2.272774770449704,2.283831568974037,1.2865447475421972,2.1465500833657276,3.739587639815868,0.8736874205941257,1.8355586841671383,0.4184815819561255
2,1000000000.0,0.0,0.0,0.0,10,0,0.75559401512146,False,2.7524631377335904,0.1498365454855079,2.0962449447596256,6.496231729751095,2.3977164751085183,2.1055143098130853,2.410416818561966,0.8483780953999829,1.822634555704315,0.5115723710618746,0.19515477895583855
3,1000000000.0,0.0,0.0,0.0,10,0,0.8334760665893555,False,26.804952738183598,0.902165560356813,3.329390718407614,3.132296384213595,1.683704798044687,2.768508803397412,1.8165947255844452,1.415286761335841,1.4855307303338106,0.10316556334565519,2.7279612062363463
4,1000000000.0,0.0,0.0,0.0,10,0,0.8187258243560791,False,2.4518996051190225,0.36385753170854673,1.5909887663129383,4.640476148244676,4.826971955402957,0.8209323765495554,3.881380048281778,6.313496175208359,2.8184968246925672,2.6844820512829464,1.7936999364332555
5,571428571.4285713,0.0,0.42857142857142855,0.0,10,0,19.939074516296387,False,24.40950569715374,0.06517805612564438,1.1859400184670081,1.3165910223737665,3.2773123153428503,1.6158414297889798,1.1582612239181942,6.71553131863947,1.0702599800807677,0.8428035290621423,1.6280882494747453
6,579.816124710544,1.0,1.0,579.816124710544,10,10,3.0940260887145996,False,1.6297166185747622,0.5529073188281501,0.7609272528791979,7.908208556203621,6.405713385076602,0.8749911579832723,0.12153625678204936,6.615960713411257,2.120572031542851,2.1870215041229617,2.3138110400578373
7,574.625232325719,1.0,1.0,574.625232325719,10,10,2.9946722984313965,False,1.292552839158203,0.14633380642745356,0.905541708337954,7.041723981129155,5.363086887792905,1.3905022969253318,0.34787756611549214,2.8323674128674665,0.9755499660802411,2.1888185350141924,1.9126724140656393
8,1000000000.0,0.0,0.0,0.0,10,0,1.0005686283111572,False,21.64652763840048,0.20574807773456674,0.918579860784056,5.992713510560965,6.325495340318282,2.2889810705210354,3.106772001822788,4.20346697273293,1.568198488145982,1.282623055075649,0.07625738023228557
9,593.8117780948836,1.0,1.0,593.8117780948836,10,10,3.500278949737549,False,1.453425511659038,0.054936415317897,2.7274364394232316,3.2004918675342866,4.559994838152919,3.6395092483117626,1.0722396936806122,3.577871922767223,2.266653415629146,0.6863944964748674,0.23093972948637898
10,809523809.5238096,0.0,0.19047619047619047,0.0,10,0,1.8111982345581055,False,2.7297281166089666,0.08104453503601766,3.753941783199006,6.656842656950919,5.433826295572964,3.498696301732099,3.2343210999065466,1.8992754416452688,2.677676995469933,1.6180267257469523,2.4223204654921875
11,1000000000.0,0.0,0.0,0.0,10,0,0.8562214374542236,False,22.322961007291266,0.12962896813527133,0.8851817358468687,2.595546137793592,3.9897545203837943,3.2902575870977233,3.4568492746997395,0.5521409789839302,1.5322419077326972,1.252233009446337,0.6663234314121907
12,596.1795976996881,1.0,1.0,596.1795976996881,10,10,3.7386977672576904,False,1.5150094962153353,0.1374730187313928,3.800183963693817,3.262420524145287,4.631534352203563,2.8417739396911936,1.5181554492792466,7.788365620407205,2.8873418848263337,0.7553468874760925,1.4917455176771564
13,1000000000.0,0.0,0.0,0.0,10,0,1.0897305011749268,False,2.8370499454812608,0.11736970999525805,0.6291043157408648,5.266950337859278,4.51875316260203,0.30076712987495846,1.1867212105227847,7.311994144749903,0.7186856720009173,0.4346846162736693,1.468358280832689
14,571428571.4285713,0.0,0.42857142857142855,0.0,10,0,18.555850982666016,False,30.447508447441887,0.10325026457205005,2.852474415920575,6.331337307301023,2.6634628079467975,2.9400437595862523,1.5343542176050877,5.242293729451846,1.900589132282684,1.6073240522242753,0.2708693101632249
15,4762490.343090012,0.9,0.9952380952380953,585.581185266423,10,9,3.4785189628601074,False,18.08237756237007,0.13071170838815346,1.1528147863994898,1.2854259908833474,5.136250602317693,2.7425010111849013,0.164692532818639,4.340697937244608,0.6794873255938139,1.9355183712283495,0.5230992870149743
16,1000000000.0,0.0,0.0,0.0,10,0,1.016672134399414,False,10.963896358898769,0.1592664464712787,3.7785549605785707,1.9626466090219528,3.3874644573518093,0.5425467328382974,3.7063051112863947,7.080045150357358,0.7738248831454668,1.9799521381025371,2.4516666006036476
17,1000000000.0,0.0,0.0,0.0,10,0,1.0064525604248047,False,6.849525542617368,0.24437754297365058,1.3464830181515808,1.6517193746412944,7.280510305673287,3.611630422936989,2.569095683365745,3.0427234328652553,1.0476287238379827,2.177867036610718,2.691330779857731
18,1000000000.0,0.0,0.0,0.0,10,0,0.8946995735168457,False,21.6370531677254,0.5171439905892993,2.747110761540007,1.588979754965342,2.131400998662296,3.604361335255609,2.4650733326724006,0.5689778871247224,0.3044146285980963,1.9905053073241674,0.01518475153865606
19,587.3372949149983,1.0,1.0,587.3372949149983,10,10,3.4103569984436035,False,1.7459839016739451,0.2587552224669915,2.9216331919244265,5.5637288165182035,2.5698851662239184,2.87749896325539,1.0252714412375203,2.9404977361945077,2.2394742153540723,1.948898697141644,2.5476702314825337
20,1000000000.0,0.0,0.0,0.0,10,0,1.2892506122589111,False,1.0488867339784098,0.40693813039026433,1.8229955016461472,7.827863971145119,7.858546469635382,1.2722028098924498,0.5017809856152982,5.828312079990729,0.29090633924483944,2.979911620837046,2.0118667112045787
21,588.319225106841,1.0,1.0,588.319225106841,10,10,2.8555831909179688,False,4.261561354991926,0.8914775792845013,0.6030112885561081,7.981430578928982,6.263523708589034,0.846721154929568,0.1305619544234819,5.347053460995339,2.331941680325723,2.3984754708280014,1.0370812357448
22,587.9262576994207,1.0,1.0,587.9262576994207,10,10,3.6764349937438965,False,5.075416065561137,0.6715493886581427,2.3310909469563796,7.21815197617204,1.1463946153808255,1.5418558310861994,0.568166691753426,7.953425670031406,1.2639543673371922,2.4249252005823667,2.1348830527034703
23,589.5258189902836,1.0,1.0,589.5258189902836,10,10,3.2561283111572266,False,1.9574061789690167,0.34575866033825453,3.2868685184169495,7.19987033560059,5.868396686295511,0.20863730270036107,0.6510328218364048,2.4538508122935783,1.9536837931268973,2.3665764563641036,2.9599047374104774
24,585.6841627801372,1.0,1.0,585.6841627801372,10,10,3.0281999111175537,False,1.1787150413078296,0.762732032420468,1.6188697884845304,4.1991654655834,6.965985443341185,0.9175436305522823,0.39446068525732486,4.703459928797477,2.47930439807919,2.715365695429753,1.0963095011276174
25,612.7581932402718,1.0,1.0,612.7581932402718,10,10,3.4885435104370117,False,9.172673774804936,0.5057711827364408,2.4142199693740887,7.252059786484405,3.851159552614347,1.7537601349607619,0.7379812206711545,6.10284776440874,2.021744913963941,2.24533535902717,2.157886006211095
26,578.8264878383909,1.0,1.0,578.8264878383909,10,10,3.0329341888427734,False,4.255638065957354,0.20281792196458756,2.026349417502981,4.5535545843611205,5.597675799889814,1.1997450984611149,0.13000242168989115,6.699603776482065,1.6951618546881289,2.6799147517886905,1.212825589402052
27,580.4229344072285,1.0,1.0,580.4229344072285,10,10,3.472075939178467,False,1.9683471846147809,0.19018793520616004,1.9926705418883162,3.795062538231644,5.770408972988571,1.1845868208494206,0.8260721522917063,5.459578149834808,1.3133492303552026,2.6953688594391236,1.196390467985917
28,47619047.61904767,0.0,0.9523809523809523,0.0,10,0,3.4895119667053223,False,1.2318546863380018,0.2885958117069039,0.9041205315900965,7.406530486406463,6.8042478155480755,1.8492938205881484,0.15858272534018147,6.531207029875809,0.4947144665326023,2.970838521886901,1.9048824304577698
29,584.6256685239672,1.0,1.0,584.6256685239672,10,10,3.1585397720336914,False,3.7520278655445076,0.09006970622889458,0.5481764767860893,4.6941093697889915,5.439064179453195,0.4655724939301692,0.3463416516729163,7.30652115546289,1.6884925009209415,2.5705200123481107,0.9081293104054544
30,598.053269218599,1.0,1.0,598.053269218599,10,10,3.500417709350586,False,7.783157840109226,0.1749912010383707,1.4828954240219487,5.636257928791317,6.375816950805457,3.9901323310757952,0.8618131131088087,4.831935999040214,1.2542975977356563,1.2866806892789313,1.3125396731656886
31,583.549398376352,1.0,1.0,583.549398376352,10,10,3.555964231491089,False,2.035977163014764,0.19808937822480857,1.9510711480822813,4.028278007223314,5.877903002799521,1.1546641692107307,0.8171616971792804,5.715182919873032,1.4027836303262589,2.825464279217676,1.2585428800551608
32,575.0947811340368,1.0,1.0,575.0947811340368,10,10,3.1004180908203125,False,1.5760193721803137,0.29041907164802433,1.8016776362620206,3.831551896299291,5.747323766113525,1.024314378186648,0.39804343499706646,5.301528458252976,1.0806139228243556,2.1878589549896232,0.7915699527751769
33,574.2450477356567,1.0,1.0,574.2450477356567,10,10,2.927771806716919,False,1.0039258280499808,0.2852954145126233,1.73139172975812,6.799037340743007,5.01240822231801,1.424306760584754,0.45953253152571594,6.831562803227943,0.9827118928176002,1.7739333449286487,0.7834525170834972
34,577.5044349963322,1.0,1.0,577.5044349963322,10,10,3.361842632293701,False,1.043549440822766,0.2882373569093566,2.5627165762092607,6.738248498130069,5.15164073575196,1.4377523532507193,1.4342782703334704,3.6906240559349635,1.005384698885313,1.7423030136357864,0.8385428781773738
35,578.1739013447256,1.0,1.0,578.1739013447256,10,10,3.4224579334259033,False,1.0240601526852262,0.3150632845613408,2.5297274714638,6.725069817043121,5.068019700016134,2.1424993184228898,1.4219592323877217,3.515014553390046,1.0025592537393742,1.676153161839181,0.7680864323762369
36,1000000000.0,0.0,0.0,0.0,10,0,3.3235628604888916,False,1.2118659209162512,0.4286070772311969,1.736035491291685,5.9949317323018985,4.07292014227638,1.447002805179339,1.9324013614709303,3.9871810214899064,0.033463395764396164,1.77573199692965,0.5522293476795095
37,589.6533772472253,1.0,1.0,589.6533772472253,10,10,3.395199775695801,False,1.3629607517054971,0.27668938005370564,2.141228709858734,6.925857362623907,4.974922111561804,1.916528499698643,1.690534882648733,2.20359881823988,0.868083208453555,1.430614848176127,0.8699002472225724
38,580.2276096776749,1.0,1.0,580.2276096776749,10,10,3.211728572845459,False,1.0259997514226504,0.2406907358757909,2.5340092071353437,6.20538926528541,5.2040732644749825,2.4302672782664563,2.1524080623795636,1.2094819138712687,1.1334519378127728,0.9973424520454336,1.6988054415727873
39,571428571.4285713,0.0,0.42857142857142855,0.0,10,0,18.183732986450195,False,2.4818024755408943,0.4062776673534563,1.3212365037504934,5.021435290873358,4.172914754999881,1.0338128426854742,1.3064828210777357,2.7851603158735116,0.9416230190143419,1.4749735056147182,0.3826213736178078
40,573.8648631455945,1.0,1.0,573.8648631455945,10,10,2.9057188034057617,False,1.673790738525271,0.3263703942001336,3.1278842683362047,3.6279618115280012,3.4105019295990466,1.4483315401065964,0.44546870771383096,3.260527063662481,0.6064481175608627,1.8130115951140398,0.9720352996813142
