trial,score,validity_rate,avg_cost,n_runs,n_valid,elapsed_s,base_penalty_factor,omega2_over_omega1,p_origin_penalty_w,p_delivery_once_w,p_position_once_w,p_dest_inclusion_w,p_consecutiveness_w,p_capacity_w,reward_regular,reward_tp_depot,reward_depot_tp
95,100000230.34157494,0.9,230.3415749454369,30,27,8.47540020942688,False,22.312336253057104,0.371116035362159,1.573044940930653,2.945765728119121,3.404719611547364,0.7293182339807511,1.4459232417319379,0.7888539847923609,1.2899800104192058,1.3861965293196916,0.01893004704301035
96,218.34802259405154,1.0,218.34802259405154,30,30,4.2906494140625,False,19.988418892975492,0.3079393923118541,0.9456189030754585,5.375269803148259,4.0388017144722514,0.8136597261828427,0.9811105974504525,1.419662522368268,1.463443812544714,1.54809901262978,0.12973056874404465
97,100000112.86051643,0.9,112.86051644277066,30,27,8.444432020187378,False,20.516939141266672,0.27777394563661517,0.5183234355038161,5.155017278293486,4.001804235546378,0.773373294009573,0.8841654426477491,1.6888357376755674,1.47407780354285,1.5512769547116623,0.1270704455512496
98,149.25037979791387,1.0,149.25037979791387,12,12,1.2591407299041748,True,18.70222879835306,0.35406646227005995,1.2890989068090228,4.763394569557296,3.729815935572546,0.5864508845528891,0.9705929868765832,1.36213426307497,1.5105484675654453,1.75532446631922,0.17548235108554325
99,250000071.3923697,0.75,71.39236969002,12,9,1.9997141361236572,True,15.608987562046659,0.3288314529091551,0.6304812685087525,5.325555654266452,3.536581078447574,0.8176140078171938,1.1978879562678495,1.0959016683642795,1.6024584185385822,1.6119229545028808,0.10152804279756245
100,250000056.15796155,0.75,56.157961558012694,12,9,2.0101513862609863,True,30.143024982630056,0.0577330230699275,0.7771719032775186,4.1539105855741365,4.066667956275155,0.4974333125891092,1.0969788858654268,0.9909194217966039,1.4260467163131356,1.4892346107021082,0.07364920081280853
101,250000071.24722633,0.75,71.24722634056424,12,9,1.9689762592315674,True,23.47300200491841,0.3060419009321688,0.9892024152212032,4.595486187032764,4.160373279200634,0.8872575238497042,1.51866784647815,0.6543074261324396,1.1087061537752319,1.6978798069465504,0.25799687889733336
102,333333485.41510457,0.6666666666666666,152.08177121223238,12,8,0.8137989044189453,True,27.65546817818579,0.24726546686647408,1.844789024550637,3.595840775416649,4.77071504329767,1.3050827597325707,1.3521017423811303,0.8251922370790454,0.6716391594466021,2.935201266194463,0.21666718338442548
103,100000224.51552537,0.9,224.51552538239216,30,27,8.703907489776611,False,20.16116060717556,0.27681875737227296,1.6776745699746196,3.9156457430302773,3.1666391410027086,1.0048292796571252,1.579017150080055,1.289010728200527,1.2694054085843085,1.8758237940491076,0.14236770384549352
104,166666726.78242505,0.8333333333333334,60.115758414384956,12,10,2.141050100326538,True,17.68544433882479,0.38291864644889995,0.9117927104386592,4.834995833664504,4.532618947931635,1.086385058740749,1.0043110181927593,1.5262242428109647,0.3471122170318399,1.3201431191352104,0.008117005013066975
105,33333592.459534995,0.9666666666666667,259.1262016720243,30,29,6.0344462394714355,False,22.257413071922027,0.432001956359469,1.7636133791174133,4.347283489923108,5.094028307931235,1.2596284866635887,1.3987832477162705,0.6839459543083972,1.3475906361073668,1.658436763584508,0.3227175098597038
106,145.20237168343385,1.0,145.20237168343385,12,12,0.9089159965515137,True,24.059941372533824,0.5059712294882895,1.5384987279918247,4.4673385427130405,3.912574498908082,1.9410312780605101,0.7947979461876904,0.9428292482506905,1.1507131067366285,1.8269341398027448,0.21850655160560323
107,232.40942532423853,1.0,232.40942532423853,30,30,4.146337509155273,False,19.0632842931312,0.19857738432531732,1.1657208906023089,5.453242635123891,4.932716795853281,0.6818428882920429,1.1857337156584586,1.8879423385168828,1.0407587229195054,1.5330329188396852,0.5950058026489095
108,140.66302440606736,1.0,140.66302440606736,30,30,5.70007848739624,False,19.076789341222675,0.1954727032374087,1.1575887384866443,5.378850887804736,4.93296136592946,0.6562663694972032,1.2079285553497745,1.8939067757259278,0.9167273822801898,1.4183583561359632,0.40961649568964104
109,33333561.044573706,0.9666666666666667,227.71124038274263,30,29,4.207130670547485,False,13.645966455380494,0.1916739485115991,1.1238048082427847,5.5287982474080115,4.212492963287951,0.64669749644551,1.1062271451492471,2.2621884439657918,0.9363291567126,1.51971004652904,0.6109245806823332
110,500000203.54951054,0.5,203.54951051329988,12,6,2.156784772872925,True,19.56760215458647,0.1987805289615988,1.2309921756405933,5.3866341368363315,3.7745864460056295,0.48973010709269194,3.493112884490023,1.877334312166241,1.0401802700964318,1.402743618164213,2.5396126353309647
111,250000056.01281822,0.75,56.01281820855692,12,9,2.1247873306274414,True,15.773999029727861,0.2247766921412489,1.1149374105054484,5.109272148286623,5.463879426171038,0.8279643639416795,1.2104193730345902,2.0349988311237,0.8201307646627177,1.7804707707779908,0.4056975892574214
112,248.46804106003643,1.0,248.46804106003643,30,30,4.288740634918213,False,21.076698503593967,0.22562489833294336,1.3925074975554597,5.780981417361969,4.932877332886299,0.48733676379888247,1.307090400603602,1.7067728217265716,0.9996178559305385,1.5549332220045742,0.5085255779671127
113,142.2811602121256,1.0,142.2811602121256,12,12,0.77081298828125,True,21.09620771196902,0.176787489872093,0.9754118532460836,5.604152393628617,5.212162129119765,0.6556292914902546,0.844175986098835,1.7477350620785537,1.0139766872775098,1.6200810546234026,0.7441566514035369
114,500000080.3005019,0.5,80.30050189157238,12,6,2.233628273010254,True,17.22175466934815,0.20599048333159312,0.8397410414425854,5.747645068736419,3.4628330319055056,0.4992287746211802,1.46651445236777,2.1796063487804536,0.8575676670213754,1.5492404421948787,0.48793703361684765
115,219.18522095755233,1.0,219.18522095755233,30,30,4.186481475830078,False,18.227978718563136,0.13996664129869943,1.3394714227963687,5.80887788146838,4.926193126297091,0.3005716243105907,1.3358894148565466,1.959316884177564,0.7507774127586331,1.2861946487516582,0.6902227647758585
116,147.36694374970267,1.0,147.36694374970267,12,12,0.7341022491455078,True,18.302734882678077,0.15498879107472813,1.310994053335871,6.307784306915241,4.598420083613302,0.27041622800317466,0.9653673717063789,1.8356871851881205,0.9321255451230723,1.2910740256798037,0.5596503597107104
117,215.02012016760608,1.0,215.02012016760608,30,30,4.689267873764038,False,19.281719581534706,0.14103693920658045,1.2302177497608435,5.977535720126573,4.028601560919745,0.2653169795354239,1.1497591768450404,1.9738679056086408,0.7716466818993803,1.4472079147808212,0.692210934194838
118,250000067.90018752,0.75,67.90018753412889,12,9,2.1408066749572754,True,18.998325289902166,0.14199958768915416,1.0604182837191087,6.0564605975917685,3.9548884018329002,0.2820243006612819,1.163630671316653,2.4401471261026364,0.7456360627931529,1.4343636491176057,0.6175905820539189
119,500000127.1577927,0.5,127.1577927149721,12,6,0.7926003932952881,True,26.56161629985017,0.13735998717634507,1.205186475596824,5.831904584661911,4.450119352387437,0.16223877885556975,1.0819086521747587,2.0453454349676954,0.6268684174520278,1.3482349559002613,0.7278093468454279
120,250000071.3923697,0.75,71.39236969002,12,9,2.0070722103118896,True,14.22131935472324,0.17006579081017312,1.1434524436756153,5.421319861596253,4.296332453055578,0.42575708625153075,1.515070799981601,1.47914249991631,0.6902602325191058,1.4735079542329577,0.6976474797991865
121,583333455.1422322,0.4166666666666667,121.80889888496112,12,5,0.7503340244293213,True,20.53259258399585,0.18713542145272444,1.5956604122122908,5.257105761217301,4.049111699754492,0.3236872394220401,1.2125754939458602,1.9596543857786641,0.5275017402749702,1.5117037314510984,0.5088143253413279
122,220.97362480579676,1.0,220.97362480579676,30,30,4.016665935516357,False,15.864368586907164,0.10796458568356272,1.472720321132875,6.049330558282863,3.659281550183264,0.5650816654658654,1.3594214727527707,2.1182001128195878,1.0702443368188606,1.279586089103399,0.5748056117290211
123,220.2307128169663,1.0,220.2307128169663,30,30,4.181862831115723,False,15.057732490667314,0.12446534353291765,1.5052710673885712,6.479980777124954,3.6028764526892036,0.5781037485836449,1.337963329205273,2.185862974393012,0.7639222618832119,1.4135779758833438,0.5667528818999745
124,750000106.0965872,0.25,106.09658720756892,12,3,0.5934960842132568,True,12.390841072915608,0.1261995085484493,1.5020243964442568,6.139347945771343,3.2590409850560507,0.5872631745724457,1.3665741821220747,2.1866229569104227,0.4314473075722386,1.243053687639577,0.6528492200507965
125,500000078.1285649,0.5,78.12856487455909,12,6,2.2973074913024902,True,14.459286238080997,0.113930902368147,1.2372440015595574,5.980215238776379,3.591784543731772,0.7789772620124596,1.6762788709396388,2.5075705545276397,0.7826701671148986,1.2648340976686054,0.9264924050068213
126,500000080.3005019,0.5,80.30050189157238,12,6,2.3574111461639404,True,16.674691878553013,0.15055536035048445,1.3124280542291773,6.69149936941779,3.7205430045784245,0.18635632072914154,1.5643756781644214,6.282420337986179,0.6017323153293881,1.3589583671882697,0.5599524441810255
127,250000118.1568357,0.75,118.15683569497077,12,9,0.4241926670074463,True,16.18596641092524,0.13204881479184674,1.448242187363185,6.439094341757112,3.901417393802532,0.6359314324389106,1.4256220428317563,2.1185790719132838,0.7000862839146367,1.1506300942908032,0.805065279706903
128,250000071.3923697,0.75,71.39236969002,12,9,2.109158992767334,True,17.793529064256763,0.1128894560452265,0.8611933864776267,5.65240464941572,3.3310997487797747,0.5352780426813882,1.1586483895811537,2.3313896927199167,0.763840847556164,1.452719557001013,0.6631883915910514
129,500000080.3005019,0.5,80.30050189157238,12,6,2.1942431926727295,True,15.18930703041747,0.11885362578440141,1.0456638816992307,6.178711669131482,4.197060203970632,0.8734803400492255,1.8440694270589635,1.6019164448861327,0.8800203022992067,1.4042952080071762,0.4368501252141632
130,144.896454934007,1.0,144.896454934007,12,12,0.5995047092437744,True,24.25283784632273,0.16728628399684006,1.5233239504331793,5.490485908418719,3.0624545101574827,0.10983038319679858,1.0402924776535476,2.6175211004161443,1.0794989907700454,1.6080057882138652,0.3423111166153783
131,217.96400068902454,1.0,217.96400068902454,30,30,4.015251636505127,False,19.37024843594039,0.2282834970739414,1.4068906781773503,5.991685352175472,4.852242708773018,0.4470203439773709,1.3870059641383459,1.6575350357694039,1.0196614649133946,1.538177243867707,0.558114371724487
132,234.7383944662455,1.0,234.7383944662455,30,30,5.797781944274902,False,19.567987645360272,0.18686595049317717,1.6118416853703215,6.054033914336362,4.678692331682263,0.4389294097760923,1.3265308488642331,1.9203816697696552,0.971942570755234,1.3006971981775302,0.5901864715438232
133,225.85355633539345,1.0,225.85355633539345,30,30,4.20823073387146,False,19.57047476920748,0.1888128421314957,1.6070830344497398,5.914302393573232,4.719049294253284,0.35443130424592484,1.45514604441086,1.937954529473649,0.9726031903452175,1.2954948801848971,0.5785532309277742
134,133333483.63794245,0.8666666666666667,150.30460914232168,30,26,7.6894145011901855,False,17.372242079975354,0.14436163943648386,1.4087881827506048,5.913809856834728,4.8432780935535,0.23724726901287202,1.4605588221046764,1.7476961604699937,0.876943968204329,1.0824004133817064,0.7825280159746877
135,250000071.3923697,0.75,71.39236969002,12,9,2.056771993637085,True,11.830674675579337,0.24409427589207,1.3261479481352723,6.4684598667290825,5.2338544277055945,0.691215015957878,1.7378610626585842,2.3868774567869853,1.0842188133912383,1.4125861375170272,0.7055886014155579
136,500000080.3005019,0.5,80.30050189157238,12,6,2.163287401199341,True,18.92687140188781,0.1581214721521129,1.4859164159419722,6.308261148405219,5.120655759377744,0.34033424522538014,2.5864053159922307,1.4012347379324042,0.8242846617601308,1.2284661211052534,0.8667904422654409
137,250000071.3923697,0.75,71.39236969002,12,9,2.043616533279419,True,15.779759733691014,0.200700294190542,1.2511970361623364,6.982179148531154,4.632220147992088,0.3910956820402951,1.6499378270762624,2.8236770670067406,0.9387128554768287,1.3415424994231546,0.6372541517727598
138,100000216.11575146,0.9,216.11575147134383,30,27,8.518290281295776,False,13.241485202424922,0.1266867322902722,1.6076438532992903,6.595544776575139,3.6173945368432485,0.592021175304165,1.5064391564832447,1.5573342932440504,1.0445543156829133,1.4758015541210936,0.5539525731117055
139,250000071.56183937,0.75,71.56183936541032,12,9,2.1146678924560547,True,19.52039733482704,0.1762691708501397,1.183745903796371,5.729844882692057,4.384400405413537,0.7487894614604487,1.3428416949530544,2.0556572706835796,1.2061174985785186,1.5369875736524168,0.4079062618181758
140,216.9979520683027,1.0,216.9979520683027,30,30,5.450675964355469,False,17.220562652693516,0.2168126537406522,1.4546160269734842,4.956393011100307,3.835379971463148,0.30608777587994834,1.2304864688766446,1.8747880958958776,0.984407823087966,1.6458607054690262,0.47612672921296273
141,250000071.3923697,0.75,71.39236969002,12,9,2.082242012023926,True,17.337056240365843,0.23196945678427808,0.6648432342080404,5.0293973239615735,3.851397034056914,0.24072735835707512,1.219500456294177,1.7776548502289637,0.9591021736381304,1.680687935883991,0.4501089192856378
142,135.78919551673206,1.0,135.78919551673206,12,12,0.4128682613372803,True,18.216019043467004,0.262764502183572,1.431825581801162,5.266131187004219,3.48620638346857,0.45822222592391737,1.4083458203995933,2.2408211227625254,0.8691817726246209,1.652632195742694,0.5790997672913065
143,147.84332350151251,1.0,147.84332350151251,12,12,0.9679970741271973,True,14.59533504077807,0.31337138596188424,1.556324842601984,4.927585077510343,4.500455779587061,0.28972553644960164,1.1163321018913424,1.8939745321830295,1.1590133695510383,1.575210993350062,0.32422664238442434
144,140.1385650667894,1.0,140.1385650667894,12,12,0.722855806350708,True,21.43262622240694,0.20946110947627752,1.3829074413908966,5.545251265626273,3.7185569432339762,2.5536632041704683,0.9372777129223178,1.2932152619000454,1.0136857377023254,1.3777760592354986,0.4869933881177989
145,218.21153354016138,1.0,218.21153354016138,30,30,3.8873116970062256,False,23.232629219687375,0.10103017497412294,1.6457969932442096,5.958156360545632,4.798121510862478,0.5428470749150939,1.5926558150902783,1.675934684981642,0.7328998644770668,1.5011351607459547,0.38662254543391145
146,222.64398638928634,1.0,222.64398638928634,30,30,4.054809331893921,False,23.191365582669825,0.09078624987838485,1.6711409170809168,5.911406380473474,4.777772589657146,0.3454166144748541,1.5797854694688782,1.6333649671579054,0.7340081511135825,1.4473707153308963,0.41163134837491455
147,250000120.09329504,0.75,120.09329504770699,12,9,0.6204588413238525,True,23.028236764646202,0.08990346049861535,1.895291364131368,5.9241740873314015,3.9933635562009826,0.39912587382619685,1.5930027246570013,1.6367356301216087,0.5912404206811268,1.2887633352201269,0.38370222758388806
148,225.48182738863633,1.0,225.48182738863633,30,30,4.174107074737549,False,20.597622098196535,0.102239107973384,1.677914787794679,6.153451035380199,4.288285884720999,0.34574655210561867,1.5303592954684888,2.11109977238482,0.7720766130073048,1.4346639213100767,0.452727693607744
149,221.57851233866606,1.0,221.57851233866606,30,30,5.261444568634033,False,10.409115241016256,0.08368648914159932,1.7950840367317398,6.087841976951458,4.260808274321595,0.5365522388702325,1.51916169251971,2.1248442669896037,0.7099751006682977,1.461599017691038,0.4398967337894903
150,500000080.3005019,0.5,80.30050189157238,12,6,2.1575968265533447,True,16.30286096575589,0.08247528762277577,1.7759686768103229,6.38723052080826,4.131699953091805,0.5762095802939238,1.9963253699472312,1.4871783951004425,0.48715741632873033,1.4857533360514192,0.31324561251288774
151,250000123.48764724,0.75,123.4876472353996,12,9,0.7630980014801025,True,23.747197067113223,0.07709643931704359,1.7183788338748558,6.1697232506574045,4.343339323163306,0.5463594396620967,1.5117337743040238,2.0600548966546812,0.6949379952499433,1.419551932587378,0.4506483442402323
152,500000080.08278686,0.5,80.08278686738873,12,6,2.2026705741882324,True,21.44951215499874,0.10391107236493495,1.6843484409931293,6.0557734546979525,3.862424813293174,0.18347420367823725,1.791761223556883,2.1507796729379764,0.6503963747213799,1.5876612646870545,0.5391752565304798
153,100000185.87096699,0.9,185.87096699351747,30,27,3.96958065032959,False,29.08073628336476,0.0885274678711139,1.8665226365353158,5.803445208109946,4.262348361709742,0.4494990794183159,1.6287480273242667,1.7572888899995436,0.7208980552977912,1.4487637660694648,0.4011721040349912
154,204.06809971628724,1.0,204.06809971628724,30,30,4.046149015426636,False,15.210621212115472,0.09930794102609344,1.6569454518285138,6.181323466259407,4.040725383060658,0.3406366700190471,1.562017797301623,2.3441073074633847,0.8218593817019756,1.378626875459841,0.48557175858760626
155,100000210.68776059,0.9,210.6877606110375,30,27,8.592976093292236,False,15.10327044268224,0.09618351272035633,1.8110417088178963,6.275153275596569,4.016659368989722,0.4965901504557749,1.7230425420147655,2.3634731829827214,0.8315113634354153,1.3564763271318638,0.07876417612703891
156,219.09891553967893,1.0,219.09891553967893,30,30,4.426345348358154,False,10.951270568868692,0.08560054378361742,1.4990377669196258,5.655424545798196,3.6167888299540722,0.29857680407471204,1.2775417645131548,1.6743725790547672,0.749318066098414,1.1796852901511832,0.22666236663787703
157,250000112.3290176,0.75,112.32901761076914,12,9,0.4512615203857422,True,9.12671320726602,0.07419110163656073,1.4891218988663066,7.32327050908486,3.633706968588102,0.22162720296376687,1.265366432920809,2.4895714617116123,0.6470694819667262,1.5093641160547315,0.3541748178026407
158,201.96137799829106,1.0,201.96137799829106,30,30,4.340096712112427,False,11.064664281132554,0.10963778931711342,1.3455826016565557,5.641626947941371,3.7691950745071865,0.11751444466038544,1.3680075486001362,2.267253236326804,0.7863592674814712,1.1926773881445731,0.1988509321561546
159,209.40529260380555,1.0,209.40529260380555,30,30,4.077869415283203,False,12.133242156940032,0.10815382328186197,1.320880465753479,5.162094211671792,3.420944591427769,0.2630469365298781,1.3371273527581689,2.704789070751496,0.8174174414322618,1.1775994862569679,0.22418702991580275
160,218.63086796342245,1.0,218.63086796342245,30,30,4.201562404632568,False,10.917567824425763,0.10962363145751758,1.3348177605887859,5.136728053843253,3.2819489607107317,0.1199799075883724,1.2417661556782524,2.405674289810462,0.8178568047326759,1.1295592703629056,0.22741688591881
161,219.53178001391947,1.0,219.53178001391947,30,30,4.7355194091796875,False,11.235530651511173,0.11218128738532372,1.3265674040982383,5.108717190100212,3.3666475821708595,0.10620890613459277,1.2558135561886952,2.626989049369125,0.7763655733967489,1.099705279392282,0.26870522173773803
162,218.16372090132117,1.0,218.16372090132117,30,30,4.156991004943848,False,10.9260737411052,0.10784985349834014,1.335224135737855,5.14614717080122,3.2620716018626315,0.11042819563682002,1.22744830598748,2.6883049449435035,0.804259991232876,0.9952386525755763,0.2496975396026882
163,100000214.46103352,0.9,214.46103353585937,30,27,8.787293672561646,False,10.83274678432371,0.1182997232251963,1.2996921615266899,5.125847546403066,2.939007626598018,0.10807041330704589,1.2378825003387,3.0067694712430697,0.7996999319360669,1.1095796778474936,0.26502947211341576
164,132.62747885744292,1.0,132.62747885744292,12,12,0.6453700065612793,True,11.612983404941463,0.0987007341252402,1.3534042761303957,5.239482059512346,3.3023406812048925,0.17804051576369492,1.0797994880878012,2.748601714045853,0.7780634961319408,1.1437252616788907,0.22031015205334595
165,222.74964574101563,1.0,222.74964574101563,30,30,4.110876560211182,False,9.940116458508202,0.10984168621995898,1.2535038827284843,5.353465189953886,3.2450927065027892,0.24087819437730346,1.1708159051832305,2.62316215752074,0.9139384478884311,1.050687128113992,0.2148874642159705
166,333333417.49269235,0.6666666666666666,84.15935894911313,12,8,2.0722315311431885,True,12.224464789880807,0.0953034476207238,1.0795717412889492,5.144621418078888,3.0268655320798885,0.11316490994418793,1.2897614307530407,2.8536878693646153,0.8085174190819374,1.0029451464364096,0.29235258639600137
167,134.66430637654446,1.0,134.66430637654446,12,12,1.5502583980560303,True,12.764231517981115,0.12039604395515638,1.3778916546729802,5.642135940492001,3.4942866584730883,0.2741342097684454,1.0565118323629097,2.543119136869309,0.8592936289163631,1.1886108072734547,0.15101925265353594
168,250000128.14743677,0.75,128.14743677052914,12,9,0.4368405342102051,True,10.607177455042594,0.10702097454480422,1.3102298497758422,5.405734052928907,3.4357339642412486,0.1571009837762149,1.2460461354211627,3.106466606151863,0.5586672350972933,1.1972233942613915,0.25372857506603297
169,250000115.1590473,0.75,115.15904730186838,12,9,0.6234245300292969,True,8.524384490312315,0.13553839456702071,0.9548612154341078,5.047040135467077,3.166911071989359,0.22066712927885299,0.9960473946906612,2.3056678922589207,0.6307578165198272,0.9346052467437489,0.3341639227260279
170,128.8749917705525,1.0,128.8749917705525,12,12,0.45293593406677246,True,13.820431862264806,0.10064132540662085,1.439242542400497,5.584618871379267,3.4670135561876267,0.3039113748216144,1.1315055901812712,2.4033777699373746,0.7224357486767378,0.9879655317796351,0.19341986266633993
171,212.18329108325534,1.0,212.18329108325534,30,30,3.9843695163726807,False,9.369695210102932,0.11335461201642555,1.5041616551115373,5.780627286080128,3.379481481458124,0.40307242482758276,1.3825887962906458,2.251539199035539,0.9295673844108123,1.0518960746821888,0.2923440056083602
172,500000074.84451365,0.5,74.84451363355205,12,6,2.265529155731201,True,9.273706047040715,0.11266428771378839,1.2190057943689228,5.716886493523248,3.2360848343192794,0.10877449870721723,1.432466461617341,2.66899900181945,0.9110570456464007,1.014047450803655,0.27082404164075036
173,100000214.74839821,0.9,214.74839823620806,30,27,9.203054189682007,False,10.946085035796928,0.126860437932675,1.3639415459564341,5.332914911325653,2.913751379088788,0.3922497820371108,1.3285902188658107,2.250331878692369,0.7695331551779075,1.0992546740327285,0.3551239376659022
174,100000218.06557636,0.9,218.06557637323735,30,27,8.513368844985962,False,11.489901699103674,0.10430894226057315,1.539560648708088,5.565361371598877,3.4201648297486855,0.2073615159114267,1.4179108678382875,1.957501012644789,0.854621244391398,1.1341954768276632,1.7737035906371046
175,250000118.95457387,0.75,118.95457386675419,12,9,0.5908377170562744,True,13.174835903586917,0.12208440848474701,1.439573699909537,5.740635290924181,3.3337333664606095,0.31609613590571745,1.2043436990120024,1.7864410775996575,0.6591087919461442,1.2261030356461424,0.12908375127618638
176,211.89051294077666,1.0,211.89051294077666,30,30,4.127224445343018,False,9.76305176364548,0.11460728353529127,1.2833539406122603,5.184936879889161,3.5616731894414437,0.27334093559852823,1.2986502929776613,2.7376902755469374,0.906133350372424,0.8862702177948298,0.22777465617299233
177,250000104.28012812,0.75,104.28012813215575,12,9,2.3027679920196533,True,7.93589620405591,0.09323278218818833,1.2762553159443255,1.0741054496903013,3.8137269308785346,0.2737616589101782,1.2755002356314897,3.406125859984718,0.8933076470817752,0.8594648566228246,0.22164457993259637
178,218.73666261567826,1.0,218.73666261567826,30,30,4.312477111816406,False,9.922043595793575,0.11106413087196977,1.1641965071392948,4.941684735130835,3.1553043467177484,0.17453481234318022,1.1266180109301625,2.9282655532399513,0.9188222868330065,1.0401916863133418,0.30158574782515934
179,207.11060042249477,1.0,207.11060042249477,30,30,4.249252080917358,False,10.037033288634927,0.11537262344159584,1.1550326112746667,4.7869324464604155,2.8284382238420798,0.4188457636255637,1.1542063980431643,3.255005777678476,0.9414352733926634,0.7176671003412086,0.10858989799310734
180,143.71031495379324,1.0,143.71031495379324,12,12,0.9060549736022949,True,9.791850463683257,0.10079098818839774,1.1142849017591443,4.737313703723622,2.8397685526145873,0.41868705717554433,0.86552159855111,3.2035404923212467,0.9881737423211593,0.6011193809369226,0.10342400488036643
181,100000219.33833082,0.9,219.33833083299027,30,27,9.223816156387329,False,8.980307657629698,0.11704885648282183,1.1764300561512608,4.897111532647588,2.658160886662951,0.331929601145633,1.1601871753922417,3.9209916613617475,0.9480276045748778,0.7772721826363944,0.17419179965107326
182,216.39947512691373,1.0,216.39947512691373,30,30,4.282237768173218,False,9.692816580173774,0.10792573923315202,1.0340376523304815,4.82413004475562,3.037990393584631,0.21995858171307348,1.0578747635207408,2.772813619098195,0.830658431585549,0.700637329209049,0.31998652371597675
183,229.24431545633266,1.0,229.24431545633266,30,30,4.538867712020874,False,7.52614137592946,0.10872205583399075,1.0445089959278195,4.999596337758718,3.0684439829927768,0.19872368584238737,1.0166974825487793,2.95324346588906,0.9115090399406481,0.6962574075673293,0.29891946290246135
184,500000075.0622287,0.5,75.0622286577357,12,6,2.3371999263763428,True,10.26326786939833,0.09854493101618607,0.9425287050376396,4.723777006090682,2.8239657384512666,0.435502754731684,1.0922973184610427,2.779426537674324,0.837027972462099,0.7600387012647046,0.2143279789695655
185,217.35100598922648,1.0,217.35100598922648,30,30,4.175254583358765,False,8.46118780075851,0.08611108670220609,1.144862822564621,5.2212885178997555,3.0384797716036935,0.22279819991354433,1.1607072784057,2.959503758215494,0.828867393948128,0.8909073056193456,0.3151241739285797
186,129.24439694013896,1.0,129.24439694013896,12,12,0.6265599727630615,True,8.47143812221686,0.1058136721032101,1.111804055867555,4.834225584509854,3.0219737526490755,0.21590172802505195,0.9274528298803647,3.0147732691352243,0.9569193315123188,0.8891875048781928,0.37152908795549283
187,500000078.1285649,0.5,78.12856487455909,12,6,2.3591091632843018,True,9.40462601786736,0.11485746063480301,1.0121332029738088,5.216593638449638,2.9542196829401677,0.168172580267149,1.1366887271995487,2.7974035215940645,0.8406281803947251,0.6580858493098259,0.126910560270111
188,500000188.78702825,0.5,188.78702822756736,12,6,2.243408679962158,True,10.206451424271595,0.09553799751724716,0.8708571004093455,4.599749045532613,2.3381383152396378,0.40003554083286685,2.146789942999736,3.202639914324261,1.0128481624560617,0.8466300470572502,0.3084556764780197
189,100000226.79118678,0.9,226.79118679541824,30,27,8.899476289749146,False,8.509834844331161,0.13011550888284346,1.1455021623902903,4.981321676201476,2.446232488014056,0.2816707207005654,1.027632881095097,2.9094884269148924,0.9012921227076477,0.5521116394940168,0.37249706703584173
190,100000212.3127341,0.9,212.31273410489234,30,27,8.81015920639038,False,9.647955937434613,0.10740867595337283,1.213584032107467,5.220836931405131,2.5593287910263127,0.36471400613726435,1.185290886593547,2.4822412680517667,0.8301440786156871,0.9433856415202246,0.31310920824930083
191,222.20911600663163,1.0,222.20911600663163,30,30,4.296245336532593,False,11.955503844299868,0.08827158779940802,1.2532958456763108,5.40507385012427,3.1791040206152763,0.24969141861819363,1.1035366741471846,2.756233125897699,0.9007155227822226,0.9285685137861601,0.22039057741920695
192,500000111.4476705,0.5,111.44767049879776,12,6,2.436394214630127,True,8.96138400453557,0.1165473419481008,1.0666006066737124,5.045656445461534,3.153093617490995,0.10932033733776811,1.2374168822056342,3.3403935749482394,2.926433540884379,1.0410830782639342,0.1761429392741351
193,500000075.0622287,0.5,75.0622286577357,12,6,2.425200939178467,True,10.70373446015748,0.08859087709243293,1.173111252861258,5.4820140617912,3.540264245251227,0.18313195360819107,1.4475394766779068,4.850530587822364,0.8114255859894595,0.9793771579773609,0.06257252065765523
194,100000221.69343074,0.9,221.6934307554698,30,27,8.95042371749878,False,10.09308847739038,0.10220569677210739,1.4099360527214864,5.315296396479344,3.320481271496134,0.3325618136980991,1.3758309257659154,2.563566877642706,0.9475470300691031,0.7349983994759632,0.24548244197392793
195,128.27766461071664,1.0,128.27766461071664,12,12,0.785088300704956,True,7.25687308896979,0.07800057436749913,1.2897905681137296,4.892343105039114,2.7072023167154167,0.4819474919908242,0.975524565176073,2.3519038206226055,1.094279116445304,0.4927161174771224,0.39253140556188487
196,250000071.3923697,0.75,71.39236969002,12,9,2.126268148422241,True,6.194972575668713,0.08308935188268322,1.0063198473899686,4.758338779318808,3.670961706370259,0.2620236330999905,1.3132743160939473,2.6711491950198756,1.0093901500601128,0.8220556121431737,0.4806996595334931
197,200000196.90770638,0.8,196.90770639671265,30,24,4.1651129722595215,False,11.171005237682811,0.07337294430445064,1.2297207911798531,5.155214433869608,3.803655119233534,2.28580954122714,1.2040795144872702,2.9096393048236235,0.700928957007507,1.0325849846142883,0.13265709662511369
198,215.0575202593921,1.0,215.0575202593921,30,30,4.082298278808594,False,9.656636715195145,0.09376008069142827,1.1115028878115012,5.475951582759548,3.0904658953615955,0.38046330972392306,1.09475434559047,2.408987471129172,0.8685813564952483,0.6965186454192286,0.31474093927996455
199,222.2804139826083,1.0,222.2804139826083,30,30,4.406013488769531,False,9.568274288301637,0.0934277155320974,1.087765701523135,5.260561395407499,3.069475419709548,0.45187722025620614,1.0567415947870766,3.616691129296485,0.8788867136860303,0.7537492079781201,0.3193809626712607
