param,importance
p_consecutiveness_w,0.7150918443600838
base_penalty_factor,0.10344995751840434
reward_tp_depot,0.0603184470739593
reward_regular,0.02832987911188243
p_origin_penalty_w,0.020880575593389565
reward_depot_tp,0.01577964581744396
p_position_once_w,0.014101723206113165
p_dest_inclusion_w,0.012999266203495603
p_capacity_w,0.012194977278363137
p_delivery_once_w,0.01076170132945796
omega2_over_omega1,0.006091982507406733
