param,importance
p_consecutiveness_w,0.6126963462565161
omega2_over_omega1,0.20037400735795538
p_capacity_w,0.06065311230853359
reward_depot_tp,0.057855023628486955
reward_regular,0.016348656928509536
p_origin_penalty_w,0.015576559549164351
reward_tp_depot,0.009996405309312959
base_penalty_factor,0.008597414854812711
p_dest_inclusion_w,0.00735549629148754
p_delivery_once_w,0.006201555953288695
p_position_once_w,0.004345421561932118
