param,importance
p_consecutiveness_w,0.7257749527060364
reward_tp_depot,0.09528047323516137
reward_regular,0.055743451507973385
p_capacity_w,0.03674690216570117
p_position_once_w,0.03257760607797982
base_penalty_factor,0.0176211873064639
p_origin_penalty_w,0.012613646215425134
p_delivery_once_w,0.01260819248979204
p_dest_inclusion_w,0.007766240232300723
reward_depot_tp,0.0025900751086979897
omega2_over_omega1,0.0006772729544679938
