param,importance
p_consecutiveness_w,0.680189604805241
base_penalty_factor,0.11886264331273151
reward_regular,0.05819137168580682
p_position_once_w,0.04179935118860677
p_delivery_once_w,0.031574087150560315
reward_tp_depot,0.020877931187757576
p_origin_penalty_w,0.018410161536888358
p_capacity_w,0.017195663711308505
omega2_over_omega1,0.005634266176495391
p_dest_inclusion_w,0.0039046493455953363
reward_depot_tp,0.0033602698990081352
